generation,leftchild,rightchild,abstime,betainit,betashift
125000,Drosophila_grimshawi,NA,41.4266,4.46713,-0.0370461
125000,Drosophila_persimilis,NA,47.8067,0.111444,-0.0329517
125000,Drosophila_sechellia,Drosophila_simulans,45.4719,0.136026,0.0472465
126000,Drosophila_grimshawi,Drosophila_willistoni,0,0.00789452,-0.0292202
126000,Drosophila_persimilis,NA,28.772,2.51439,0.0301735
126000,Drosophila_sechellia,Drosophila_simulans,46.0382,0.242985,-0.0442731
127000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0139382,-0.0377913
127000,Drosophila_persimilis,NA,19.1867,0.596076,-0.0458466
127000,Drosophila_persimilis,NA,20.3445,0.0601561,-0.0216447
127000,Drosophila_sechellia,NA,47.8057,1.37603,-0.0244261
128000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0592993,-0.0607863
128000,Drosophila_persimilis,NA,40.769,0.0698225,-0.0359513
128000,Drosophila_sechellia,Drosophila_simulans,44.2299,1.93194,0.0063635
129000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0572222,-0.0607863
129000,Drosophila_sechellia,Drosophila_simulans,45.2422,1.36027,-0.0184418
130000,Drosophila_grimshawi,Drosophila_willistoni,0,0.314813,-0.0567371
130000,Drosophila_grimshawi,NA,39.197,0.255496,0.000866074
130000,Drosophila_sechellia,Drosophila_simulans,45.3397,1.05552,-0.0623051
131000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0226273,-0.0377913
131000,Drosophila_sechellia,Drosophila_simulans,44.4207,1.694,0.0805291
132000,Drosophila_grimshawi,Drosophila_willistoni,0,0.015089,-0.0377913
132000,Drosophila_mojavensis,NA,47.2092,0.89998,-0.0383845
132000,Drosophila_sechellia,Drosophila_simulans,46.781,2.44124,0.0805291
133000,Drosophila_grimshawi,Drosophila_willistoni,0,0.023268,-0.0377913
133000,Drosophila_sechellia,NA,48.0264,1.98402,-0.00835647
134000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0920108,-0.0607863
134000,Drosophila_sechellia,Drosophila_melanogaster,42.3033,1.3389,-0.0606478
135000,Drosophila_grimshawi,Drosophila_willistoni,0,0.236222,-0.0607863
135000,Drosophila_sechellia,Drosophila_melanogaster,41.3141,0.454472,-2.54681e-05
135000,Drosophila_erecta,NA,49.64,0.179542,-0.00901742
136000,Drosophila_grimshawi,Drosophila_willistoni,0,0.240581,-0.0567371
136000,Drosophila_virilis,NA,47.7938,0.478566,0.035126
136000,Drosophila_sechellia,Drosophila_melanogaster,41.2115,0.261089,-0.0317424
137000,Drosophila_grimshawi,Drosophila_willistoni,0,0.168251,-0.101449
137000,Drosophila_sechellia,NA,48.2448,0.418055,-0.0662188
138000,Drosophila_grimshawi,Drosophila_willistoni,0,0.171681,-0.101449
138000,Drosophila_sechellia,NA,46.9682,0.242101,-0.0545195
139000,Drosophila_grimshawi,Drosophila_willistoni,0,0.193966,-0.0975424
139000,Drosophila_sechellia,NA,48.2132,0.552624,0.0742028
140000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0719423,-0.0626828
